model,method,guesser_model,board_seed,board_style,trial,count_constraint,status,stage,outcome,loss_reason,game_length,targets_found,target_recovery_rate,assassin_hit,opponent_words_revealed,codemaster_attempts,codemaster_rejected,codemaster_compliance_rate,codemaster_call_failures,guesser_attempts,guesser_rejected,guesser_compliance_rate,guesser_call_failures,started_at,duration_s,terminal_error,error
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,96,dual_0,0,min2,ok,,win,,12,9,1.0,False,7,15,3,0.8,0,20,0,1.0,0,2026-08-30T08:21:21.180958+00:00,154.732,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,97,dual_0,0,min2,ok,,win,,9,9,1.0,False,1,9,0,1.0,0,16,0,1.0,0,2026-08-30T08:22:57.899937+00:00,113.096,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,98,dual_0,0,min2,ok,,win,,10,9,1.0,False,5,13,3,0.7692307692307693,0,17,0,1.0,0,2026-08-30T08:24:50.994733+00:00,133.368,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,99,dual_0,0,min2,ok,,win,,13,9,1.0,False,6,14,1,0.9285714285714286,0,21,1,0.9523809523809523,0,2026-08-30T08:27:04.361665+00:00,153.823,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,100,dual_100,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,2,1,0.5,0,2,0,1.0,0,2026-08-30T14:28:16.944065+00:00,15.718,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,101,dual_100,0,min2,ok,,win,,9,9,1.0,False,4,14,5,0.6428571428571429,0,18,3,0.8333333333333334,0,2026-08-30T14:28:32.662923+00:00,125.648,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,102,dual_100,0,min2,ok,,loss,assassin,6,7,0.7777777777777778,True,3,6,0,1.0,0,13,0,1.0,0,2026-08-30T14:30:38.312943+00:00,80.607,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,103,dual_100,0,min2,ok,,win,,9,9,1.0,False,4,13,4,0.6923076923076923,0,17,0,1.0,0,2026-08-30T14:31:58.921799+00:00,130.319,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,104,dual_100,0,min2,ok,,loss,assassin,11,7,0.7777777777777778,True,5,11,0,1.0,0,20,2,0.9,0,2026-08-30T14:34:09.242235+00:00,134.947,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,105,dual_100,0,min2,ok,,loss,assassin,3,4,0.4444444444444444,True,1,3,0,1.0,0,7,1,0.8571428571428571,0,2026-08-30T14:36:24.190558+00:00,41.069,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,106,dual_100,0,min2,ok,,loss,assassin,7,6,0.6666666666666666,True,3,7,0,1.0,0,13,0,1.0,0,2026-08-30T14:37:05.260036+00:00,88.624,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,107,dual_100,0,min2,ok,,loss,assassin,7,7,0.7777777777777778,True,4,8,1,0.875,0,15,1,0.9333333333333333,0,2026-08-30T14:38:34.227876+00:00,95.878,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,108,dual_100,0,min2,ok,,win,,11,9,1.0,False,4,17,6,0.6470588235294118,0,18,0,1.0,0,2026-08-30T14:40:10.108007+00:00,145.246,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,109,dual_100,0,min2,ok,,loss,assassin,8,8,0.8888888888888888,True,3,12,4,0.6666666666666666,0,16,0,1.0,0,2026-08-30T14:42:35.355570+00:00,113.948,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,110,dual_100,0,min2,ok,,loss,assassin,11,8,0.8888888888888888,True,7,11,0,1.0,0,22,3,0.8636363636363636,0,2026-08-30T14:44:15.003149+00:00,141.483,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,111,dual_100,0,min2,ok,,win,,9,9,1.0,False,5,17,8,0.5294117647058824,0,17,0,1.0,0,2026-08-30T14:44:41.208320+00:00,133.037,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,112,dual_100,0,min2,ok,,loss,assassin,4,0,0.0,True,2,6,2,0.6666666666666666,0,4,0,1.0,0,2026-08-30T14:46:48.623420+00:00,44.016,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,113,dual_100,0,min2,ok,,win,,8,9,1.0,False,6,11,3,0.7272727272727273,0,16,0,1.0,0,2026-08-30T14:47:24.115690+00:00,116.932,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,114,dual_100,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-30T14:48:14.076884+00:00,12.983,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,115,dual_100,0,min2,ok,,win,,10,9,1.0,False,5,11,1,0.9090909090909091,0,26,9,0.6538461538461539,1,2026-08-30T14:49:03.624212+00:00,134.569,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,116,dual_100,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,4,12,2,0.8333333333333334,0,19,3,0.8421052631578947,0,2026-08-30T14:51:04.289572+00:00,124.06,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,117,dual_100,0,min2,ok,,loss,assassin,8,6,0.6666666666666666,True,4,8,0,1.0,0,16,3,0.8125,0,2026-08-30T14:52:49.302267+00:00,98.473,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,118,dual_100,0,min2,ok,,win,,8,9,1.0,False,2,8,0,1.0,0,17,2,0.8823529411764706,0,2026-08-30T14:54:27.775665+00:00,102.517,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,119,dual_100,0,min2,ok,,loss,assassin,4,2,0.2222222222222222,True,3,5,1,0.8,0,7,1,0.8571428571428571,0,2026-08-30T14:56:02.192464+00:00,48.639,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,120,dual_100,0,min2,ok,,win,,10,9,1.0,False,5,10,0,1.0,0,24,6,0.75,0,2026-08-30T14:56:22.401679+00:00,127.467,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,121,dual_100,0,min2,ok,,loss,assassin,6,6,0.6666666666666666,True,2,8,2,0.75,0,12,0,1.0,0,2026-08-30T14:58:18.800425+00:00,85.139,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,122,dual_100,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,2,4,1,0.75,0,6,0,1.0,0,2026-08-30T14:59:43.940408+00:00,42.441,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,123,dual_100,0,min2,ok,,win,,9,9,1.0,False,4,12,3,0.75,0,22,5,0.7727272727272727,0,2026-08-30T15:00:26.381562+00:00,128.327,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,124,dual_100,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,2,6,0,1.0,0,15,2,0.8666666666666667,0,2026-08-30T15:02:34.707866+00:00,88.487,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,125,dual_100,0,min2,ok,,win,,10,9,1.0,False,6,14,4,0.7142857142857143,0,18,0,1.0,0,2026-08-30T15:04:03.194338+00:00,132.422,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,126,dual_100,0,min2,ok,,loss,assassin,6,7,0.7777777777777778,True,2,6,0,1.0,0,14,1,0.9285714285714286,0,2026-08-30T15:06:15.615528+00:00,82.009,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,127,dual_100,0,min2,ok,,win,,7,9,1.0,False,4,8,1,0.875,0,16,1,0.9375,0,2026-08-30T15:07:37.623865+00:00,99.808,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,128,dual_100,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,0,3,1,0.6666666666666666,0,4,0,1.0,0,2026-08-30T15:09:17.431176+00:00,29.202,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,129,dual_100,0,min2,ok,,loss,assassin,4,5,0.5555555555555556,True,1,4,0,1.0,0,10,1,0.9,0,2026-08-30T15:10:09.364584+00:00,56.095,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,130,dual_100,0,min2,ok,,loss,assassin,6,7,0.7777777777777778,True,3,6,0,1.0,0,15,2,0.8666666666666667,0,2026-08-30T15:11:05.459900+00:00,86.393,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,131,dual_100,0,min2,ok,,win,,14,9,1.0,False,7,19,5,0.7368421052631579,0,24,2,0.9166666666666666,0,2026-08-30T15:12:31.852130+00:00,175.012,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,132,dual_100,0,min2,ok,,win,,13,9,1.0,False,6,21,8,0.6190476190476191,0,22,1,0.9545454545454546,0,2026-08-30T15:14:20.539316+00:00,168.504,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,133,dual_100,0,min2,ok,,win,,5,9,1.0,False,1,5,0,1.0,0,14,1,0.9285714285714286,0,2026-08-30T15:17:05.376288+00:00,78.739,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,134,dual_100,0,min2,ok,,loss,assassin,2,3,0.3333333333333333,True,0,2,0,1.0,0,5,0,1.0,0,2026-08-30T15:18:24.115207+00:00,30.126,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,135,dual_100,0,min2,ok,,win,,7,9,1.0,False,4,9,2,0.7777777777777778,0,18,3,0.8333333333333334,0,2026-08-30T15:18:54.244273+00:00,110.577,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,136,dual_100,0,min2,ok,,loss,assassin,4,6,0.6666666666666666,True,1,4,0,1.0,0,10,0,1.0,0,2026-08-30T15:20:44.819826+00:00,60.002,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,137,dual_100,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,1,2,0,1.0,0,4,0,1.0,0,2026-08-30T15:21:48.351708+00:00,26.661,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,138,dual_100,0,min2,ok,,loss,assassin,7,8,0.8888888888888888,True,4,8,1,0.875,0,20,5,0.75,0,2026-08-30T15:22:15.025990+00:00,105.495,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,139,dual_100,0,min2,ok,,loss,assassin,4,4,0.4444444444444444,True,3,4,0,1.0,0,8,0,1.0,0,2026-08-30T15:24:00.525438+00:00,51.888,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,140,dual_100,0,min2,ok,,win,,7,9,1.0,False,4,7,0,1.0,0,15,0,1.0,0,2026-08-30T15:24:52.414454+00:00,101.153,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,141,dual_100,0,min2,ok,,win,,7,9,1.0,False,2,7,0,1.0,0,14,0,1.0,0,2026-08-30T15:26:00.723800+00:00,92.274,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,142,dual_100,0,min2,ok,,win,,14,9,1.0,False,7,23,9,0.6086956521739131,0,24,2,0.9166666666666666,0,2026-08-30T15:27:32.998531+00:00,185.878,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,143,dual_100,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,6,11,1,0.9090909090909091,0,19,3,0.8421052631578947,0,2026-08-30T15:28:55.651754+00:00,119.025,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,144,dual_100,0,min2,ok,,loss,assassin,8,8,0.8888888888888888,True,2,13,5,0.6153846153846154,0,15,0,1.0,0,2026-08-30T15:30:54.678419+00:00,108.761,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,145,dual_100,0,min2,ok,,win,,12,9,1.0,False,6,15,3,0.8,0,23,3,0.8695652173913043,0,2026-08-30T15:32:43.440408+00:00,149.926,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,146,dual_100,0,min2,ok,,win,,9,9,1.0,False,5,11,2,0.8181818181818182,0,18,1,0.9444444444444444,0,2026-08-30T15:35:13.368397+00:00,120.254,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,147,dual_100,0,min2,ok,,win,,7,9,1.0,False,2,8,1,0.875,0,17,2,0.8823529411764706,0,2026-08-30T15:36:51.617592+00:00,98.992,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,148,dual_100,0,min2,ok,,loss,assassin,7,6,0.6666666666666666,True,3,7,0,1.0,0,14,1,0.9285714285714286,0,2026-08-30T15:38:10.654151+00:00,90.389,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,149,dual_100,0,min2,ok,,win,,9,9,1.0,False,4,10,1,0.9,0,19,3,0.8421052631578947,0,2026-08-30T15:39:41.044251+00:00,114.709,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,30,dual_100,0,min2,ok,,win,,8,9,1.0,False,4,10,2,0.8,0,16,0,1.0,0,2026-08-30T12:41:19.065703+00:00,106.96,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,31,dual_100,0,min2,ok,,loss,assassin,7,8,0.8888888888888888,True,3,9,2,0.7777777777777778,0,15,0,1.0,0,2026-08-30T12:42:15.061779+00:00,97.646,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,32,dual_100,0,min2,ok,,loss,assassin,5,5,0.5555555555555556,True,2,5,0,1.0,0,11,1,0.9090909090909091,0,2026-08-30T12:43:51.039297+00:00,68.921,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,33,dual_100,0,min2,ok,,loss,assassin,5,7,0.7777777777777778,True,3,6,1,0.8333333333333334,0,11,0,1.0,0,2026-08-30T12:44:47.806118+00:00,71.297,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,34,dual_100,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,16,1,0.9375,0,2026-08-30T12:45:59.103761+00:00,101.617,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,35,dual_100,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,4,9,3,0.6666666666666666,0,15,1,0.9333333333333333,0,2026-08-30T12:47:40.722030+00:00,93.646,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,36,dual_100,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,4,12,2,0.8333333333333334,0,16,0,1.0,0,2026-08-30T12:49:14.369058+00:00,122.73,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,37,dual_100,0,min2,ok,,win,,8,9,1.0,False,5,11,3,0.7272727272727273,0,16,0,1.0,0,2026-08-30T12:51:17.100229+00:00,110.419,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,38,dual_100,0,min2,ok,,loss,assassin,4,6,0.6666666666666666,True,3,4,0,1.0,0,11,1,0.9090909090909091,0,2026-08-30T12:52:58.577356+00:00,58.78,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,39,dual_100,0,min2,ok,,loss,assassin,4,3,0.3333333333333333,True,2,4,0,1.0,0,7,0,1.0,0,2026-08-30T12:53:57.357937+00:00,48.521,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,40,dual_100,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,2,9,3,0.6666666666666666,0,14,0,1.0,0,2026-08-30T12:54:45.879845+00:00,91.17,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,41,dual_100,0,min2,ok,,loss,assassin,7,8,0.8888888888888888,True,2,9,2,0.7777777777777778,0,20,5,0.75,0,2026-08-30T12:56:17.050655+00:00,108.323,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,42,dual_100,0,min2,ok,,loss,assassin,11,8,0.8888888888888888,True,6,16,5,0.6875,0,19,0,1.0,0,2026-08-30T12:58:05.375185+00:00,143.909,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,43,dual_100,0,min2,ok,,win,,13,9,1.0,False,7,17,4,0.7647058823529411,0,20,0,1.0,0,2026-08-30T13:00:27.420272+00:00,153.935,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,44,dual_100,0,min2,ok,,win,,8,9,1.0,False,4,11,3,0.7272727272727273,0,16,0,1.0,0,2026-08-30T13:02:07.393493+00:00,115.463,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,45,dual_100,0,min2,ok,,loss,assassin,5,3,0.3333333333333333,True,0,7,2,0.7142857142857143,0,10,2,0.8,0,2026-08-30T13:04:02.858345+00:00,65.288,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,46,dual_100,0,min2,ok,,loss,assassin,3,5,0.5555555555555556,True,1,6,3,0.5,0,7,0,1.0,0,2026-08-30T13:05:08.146903+00:00,49.188,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,47,dual_100,0,min2,ok,,loss,assassin,15,8,0.8888888888888888,True,7,30,15,0.5,0,27,4,0.8518518518518519,0,2026-08-30T13:05:57.335185+00:00,206.512,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,48,dual_100,0,min2,ok,,loss,assassin,5,4,0.4444444444444444,True,3,7,2,0.7142857142857143,0,9,0,1.0,0,2026-08-30T13:08:23.020272+00:00,68.876,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,49,dual_100,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,3,1,0.6666666666666666,0,2026-08-30T13:09:31.896183+00:00,13.572,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,50,dual_100,0,min2,ok,,win,,11,9,1.0,False,5,15,4,0.7333333333333333,0,19,1,0.9473684210526315,0,2026-08-30T13:11:02.794996+00:00,141.465,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,51,dual_100,0,min2,ok,,loss,assassin,1,0,0.0,True,0,1,0,1.0,0,1,0,1.0,0,2026-08-30T13:12:27.574937+00:00,10.557,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,52,dual_100,0,min2,ok,,loss,assassin,5,4,0.4444444444444444,True,3,5,0,1.0,0,11,2,0.8181818181818182,0,2026-08-30T13:13:24.259519+00:00,65.305,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,53,dual_100,0,min2,ok,,codemaster_failure,,11,8,0.8888888888888888,False,5,22,11,0.5,1,19,0,1.0,0,2026-08-30T13:14:29.564909+00:00,145.586,Codemaster openai/gpt-4o-mini/translate_pipeline failed after 6 attempts: clue 'אלה' must not be a word already on the board,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,54,dual_100,0,min2,ok,,loss,assassin,5,4,0.4444444444444444,True,2,9,4,0.5555555555555556,0,9,0,1.0,0,2026-08-30T13:16:55.150187+00:00,74.023,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,55,dual_100,0,min2,ok,,loss,assassin,5,8,0.8888888888888888,True,2,6,1,0.8333333333333334,0,13,0,1.0,0,2026-08-30T13:18:09.173027+00:00,81.165,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,56,dual_100,0,min2,ok,,codemaster_failure,,11,8,0.8888888888888888,False,6,21,10,0.5238095238095238,1,20,1,0.95,0,2026-08-30T13:19:42.275228+00:00,152.394,Codemaster openai/gpt-4o-mini/translate_pipeline failed after 6 attempts: clue 'אלה' must not be a word already on the board,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,57,dual_100,0,min2,ok,,win,,8,9,1.0,False,4,10,2,0.8,0,18,2,0.8888888888888888,0,2026-08-30T13:20:44.324739+00:00,113.807,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,58,dual_100,0,min2,ok,,loss,assassin,15,8,0.8888888888888888,True,7,23,8,0.6521739130434783,0,25,3,0.88,0,2026-08-30T13:22:38.131310+00:00,176.731,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,59,dual_100,0,min2,ok,,win,,10,9,1.0,False,5,11,1,0.9090909090909091,0,20,3,0.85,0,2026-08-30T13:25:34.861916+00:00,126.362,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,60,dual_100,0,min2,ok,,win,,6,9,1.0,False,3,9,3,0.6666666666666666,0,16,2,0.875,0,2026-08-30T13:27:41.223863+00:00,93.244,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,61,dual_100,0,min2,ok,,loss,assassin,9,8,0.8888888888888888,True,5,11,2,0.8181818181818182,0,18,1,0.9444444444444444,0,2026-08-30T13:28:19.806763+00:00,121.411,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,62,dual_100,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,1,3,1,0.6666666666666666,0,4,0,1.0,0,2026-08-30T13:30:21.217428+00:00,28.742,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,63,dual_100,0,min2,ok,,win,,15,9,1.0,False,6,20,5,0.75,0,32,10,0.6875,1,2026-08-30T13:30:49.960438+00:00,182.261,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,64,dual_100,0,min2,ok,,win,,7,9,1.0,False,2,8,1,0.875,0,14,0,1.0,0,2026-08-30T13:32:50.703042+00:00,94.658,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,65,dual_100,0,min2,ok,,win,,7,9,1.0,False,2,7,0,1.0,0,14,0,1.0,0,2026-08-30T13:34:25.360552+00:00,91.259,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,66,dual_100,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,1,3,0,1.0,0,7,1,0.8571428571428571,0,2026-08-30T13:35:56.621445+00:00,40.733,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,67,dual_100,0,min2,ok,,loss,assassin,1,2,0.2222222222222222,True,0,1,0,1.0,0,3,0,1.0,0,2026-08-30T13:37:20.785008+00:00,17.819,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,68,dual_100,0,min2,ok,,codemaster_failure,,6,8,0.8888888888888888,False,4,15,9,0.4,1,14,0,1.0,0,2026-08-30T13:38:04.151654+00:00,101.391,Codemaster openai/gpt-4o-mini/translate_pipeline failed after 6 attempts: clue 'מקור' must not be a word already on the board,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,69,dual_100,0,min2,ok,,win,,9,9,1.0,False,4,11,2,0.8181818181818182,0,18,2,0.8888888888888888,0,2026-08-30T13:39:45.556986+00:00,116.907,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,70,dual_100,0,min2,ok,,loss,assassin,2,3,0.3333333333333333,True,0,5,3,0.4,0,5,0,1.0,0,2026-08-30T13:41:42.467801+00:00,38.258,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,71,dual_100,0,min2,ok,,loss,assassin,7,4,0.4444444444444444,True,2,8,1,0.875,0,11,0,1.0,0,2026-08-30T13:42:50.447054+00:00,80.755,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,72,dual_100,0,min2,ok,,win,,5,9,1.0,False,1,9,4,0.5555555555555556,0,12,0,1.0,0,2026-08-30T13:44:11.202079+00:00,80.89,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,73,dual_100,0,min2,ok,,loss,assassin,9,7,0.7777777777777778,True,5,10,1,0.9,0,19,3,0.8421052631578947,0,2026-08-30T13:45:32.092385+00:00,121.109,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,74,dual_100,0,min2,ok,,win,,15,9,1.0,False,7,22,7,0.6818181818181818,0,23,1,0.9565217391304348,0,2026-08-30T13:47:48.189971+00:00,180.724,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,75,dual_100,0,min2,ok,,loss,assassin,8,6,0.6666666666666666,True,4,10,2,0.8,0,14,1,0.9285714285714286,0,2026-08-30T13:50:48.914786+00:00,101.298,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,76,dual_100,0,min2,ok,,codemaster_failure,,9,8,0.8888888888888888,False,5,18,9,0.5,1,17,0,1.0,0,2026-08-30T13:52:30.214145+00:00,130.58,Codemaster openai/gpt-4o-mini/translate_pipeline failed after 6 attempts: clue 'מקור' must not be a word already on the board,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,77,dual_100,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-30T13:54:00.245940+00:00,12.38,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,78,dual_100,0,min2,ok,,codemaster_failure,,6,8,0.8888888888888888,False,3,14,8,0.42857142857142855,1,13,0,1.0,0,2026-08-30T13:54:40.794171+00:00,99.736,Codemaster openai/gpt-4o-mini/translate_pipeline failed after 6 attempts: clue 'מטען' must not be a word already on the board,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,79,dual_100,0,min2,ok,,win,,8,9,1.0,False,2,9,1,0.8888888888888888,0,16,0,1.0,0,2026-08-30T13:56:20.530978+00:00,103.428,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,80,dual_100,0,min2,ok,,win,,8,9,1.0,False,3,9,1,0.8888888888888888,0,16,0,1.0,0,2026-08-30T13:58:03.959763+00:00,103.645,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,81,dual_100,0,min2,ok,,win,,8,9,1.0,False,5,9,1,0.8888888888888888,0,17,1,0.9411764705882353,0,2026-08-30T13:59:47.605225+00:00,109.08,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,82,dual_100,0,min2,ok,,win,,6,9,1.0,False,2,7,1,0.8571428571428571,0,13,0,1.0,0,2026-08-30T14:01:36.685952+00:00,83.498,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,83,dual_100,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,0,5,2,0.6,0,6,0,1.0,0,2026-08-30T14:03:00.184037+00:00,45.107,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,84,dual_100,0,min2,ok,,win,,10,9,1.0,False,5,12,2,0.8333333333333334,0,19,1,0.9473684210526315,0,2026-08-30T14:03:45.291757+00:00,130.36,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,85,dual_100,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-30T14:05:34.263324+00:00,13.568,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,86,dual_100,0,min2,ok,,loss,assassin,5,5,0.5555555555555556,True,2,5,0,1.0,0,10,0,1.0,0,2026-08-30T14:05:55.651716+00:00,66.859,,
openai/gpt-4o-mini,translate_pipeline,openai/gpt-4o-mini,87,dual_100,0,min2,ok,,loss,assassin,9,4,0.4444444444444444,True,5,13,4,0.6923076923076923,0,18,5,0.7222222222222222,0,2026-08-30T14:07:40.475016+00:00,115.058,,
